Start time,dataset,Date,SP,Demand
2024-08-24 08:00:00+00:00,ITSDO,2024-08-24,19,24868
2024-08-24 08:30:00+00:00,ITSDO,2024-08-24,20,24608
2024-08-24 09:00:00+00:00,ITSDO,2024-08-24,21,24624
2024-08-24 09:30:00+00:00,ITSDO,2024-08-24,22,24634
2024-08-24 10:00:00+00:00,ITSDO,2024-08-24,23,23978
2024-08-24 10:30:00+00:00,ITSDO,2024-08-24,24,23647
2024-08-24 11:00:00+00:00,ITSDO,2024-08-24,25,23227
2024-08-24 11:30:00+00:00,ITSDO,2024-08-24,26,22642
2024-08-24 12:00:00+00:00,ITSDO,2024-08-24,27,21926
2024-08-24 12:30:00+00:00,ITSDO,2024-08-24,28,21744
2024-08-24 13:00:00+00:00,ITSDO,2024-08-24,29,21156
2024-08-24 13:30:00+00:00,ITSDO,2024-08-24,30,20968
2024-08-24 14:00:00+00:00,ITSDO,2024-08-24,31,20271
2024-08-24 14:30:00+00:00,ITSDO,2024-08-24,32,20381
2024-08-24 15:00:00+00:00,ITSDO,2024-08-24,33,20575
2024-08-24 15:30:00+00:00,ITSDO,2024-08-24,34,21316
2024-08-24 16:00:00+00:00,ITSDO,2024-08-24,35,22061
2024-08-24 16:30:00+00:00,ITSDO,2024-08-24,36,23182
2024-08-24 17:00:00+00:00,ITSDO,2024-08-24,37,24708
2024-08-24 17:30:00+00:00,ITSDO,2024-08-24,38,25404
2024-08-24 18:00:00+00:00,ITSDO,2024-08-24,39,25656
2024-08-24 18:30:00+00:00,ITSDO,2024-08-24,40,25597
2024-08-24 19:00:00+00:00,ITSDO,2024-08-24,41,25862
2024-08-24 19:30:00+00:00,ITSDO,2024-08-24,42,26111
2024-08-24 20:00:00+00:00,ITSDO,2024-08-24,43,25397
2024-08-24 20:30:00+00:00,ITSDO,2024-08-24,44,24565
2024-08-24 21:00:00+00:00,ITSDO,2024-08-24,45,23960
2024-08-24 21:30:00+00:00,ITSDO,2024-08-24,46,23285
2024-08-24 22:00:00+00:00,ITSDO,2024-08-24,47,23875
2024-08-24 22:30:00+00:00,ITSDO,2024-08-24,48,23423
2024-08-24 23:00:00+00:00,ITSDO,2024-08-25,1,22988
2024-08-24 23:30:00+00:00,ITSDO,2024-08-25,2,23004
2024-08-25 00:00:00+00:00,ITSDO,2024-08-25,3,22699
2024-08-25 00:30:00+00:00,ITSDO,2024-08-25,4,22004
2024-08-25 01:00:00+00:00,ITSDO,2024-08-25,5,20566
2024-08-25 01:30:00+00:00,ITSDO,2024-08-25,6,20185
2024-08-25 02:00:00+00:00,ITSDO,2024-08-25,7,20720
2024-08-25 02:30:00+00:00,ITSDO,2024-08-25,8,20611
2024-08-25 03:00:00+00:00,ITSDO,2024-08-25,9,20833
2024-08-25 03:30:00+00:00,ITSDO,2024-08-25,10,20584
2024-08-25 04:00:00+00:00,ITSDO,2024-08-25,11,20428
2024-08-25 04:30:00+00:00,ITSDO,2024-08-25,12,20052
2024-08-25 05:00:00+00:00,ITSDO,2024-08-25,13,19726
2024-08-25 05:30:00+00:00,ITSDO,2024-08-25,14,19658
2024-08-25 06:00:00+00:00,ITSDO,2024-08-25,15,19711
2024-08-25 06:30:00+00:00,ITSDO,2024-08-25,16,19702
2024-08-25 07:00:00+00:00,ITSDO,2024-08-25,17,19263
2024-08-25 07:30:00+00:00,ITSDO,2024-08-25,18,18362
2024-08-25 08:00:00+00:00,ITSDO,2024-08-25,19,18613
2024-08-25 08:30:00+00:00,ITSDO,2024-08-25,20,18531
2024-08-25 09:00:00+00:00,ITSDO,2024-08-25,21,18218
2024-08-25 09:30:00+00:00,ITSDO,2024-08-25,22,18231
2024-08-25 10:00:00+00:00,ITSDO,2024-08-25,23,18423
2024-08-25 10:30:00+00:00,ITSDO,2024-08-25,24,18755
2024-08-25 11:00:00+00:00,ITSDO,2024-08-25,25,18935
2024-08-25 11:30:00+00:00,ITSDO,2024-08-25,26,19373
2024-08-25 12:00:00+00:00,ITSDO,2024-08-25,27,19566
2024-08-25 12:30:00+00:00,ITSDO,2024-08-25,28,19538
2024-08-25 13:00:00+00:00,ITSDO,2024-08-25,29,20198
2024-08-25 13:30:00+00:00,ITSDO,2024-08-25,30,20347
2024-08-25 14:00:00+00:00,ITSDO,2024-08-25,31,20587
2024-08-25 14:30:00+00:00,ITSDO,2024-08-25,32,21723
2024-08-25 15:00:00+00:00,ITSDO,2024-08-25,33,22944
2024-08-25 15:30:00+00:00,ITSDO,2024-08-25,34,24006
2024-08-25 16:00:00+00:00,ITSDO,2024-08-25,35,25121
2024-08-25 16:30:00+00:00,ITSDO,2024-08-25,36,25923
2024-08-25 17:00:00+00:00,ITSDO,2024-08-25,37,26226
2024-08-25 17:30:00+00:00,ITSDO,2024-08-25,38,26109
2024-08-25 18:00:00+00:00,ITSDO,2024-08-25,39,25954
2024-08-25 18:30:00+00:00,ITSDO,2024-08-25,40,26248
2024-08-25 19:00:00+00:00,ITSDO,2024-08-25,41,26823
2024-08-25 19:30:00+00:00,ITSDO,2024-08-25,42,26684
2024-08-25 20:00:00+00:00,ITSDO,2024-08-25,43,26339
2024-08-25 20:30:00+00:00,ITSDO,2024-08-25,44,25685
2024-08-25 21:00:00+00:00,ITSDO,2024-08-25,45,25358
2024-08-25 21:30:00+00:00,ITSDO,2024-08-25,46,24737
2024-08-25 22:00:00+00:00,ITSDO,2024-08-25,47,23420
2024-08-25 22:30:00+00:00,ITSDO,2024-08-25,48,23076
2024-08-25 23:00:00+00:00,ITSDO,2024-08-26,1,23075
2024-08-25 23:30:00+00:00,ITSDO,2024-08-26,2,23051
2024-08-26 00:00:00+00:00,ITSDO,2024-08-26,3,22848
2024-08-26 00:30:00+00:00,ITSDO,2024-08-26,4,22764
2024-08-26 01:00:00+00:00,ITSDO,2024-08-26,5,22121
2024-08-26 01:30:00+00:00,ITSDO,2024-08-26,6,21909
2024-08-26 02:00:00+00:00,ITSDO,2024-08-26,7,21757
2024-08-26 02:30:00+00:00,ITSDO,2024-08-26,8,21606
2024-08-26 03:00:00+00:00,ITSDO,2024-08-26,9,21855
2024-08-26 03:30:00+00:00,ITSDO,2024-08-26,10,21534
2024-08-26 04:00:00+00:00,ITSDO,2024-08-26,11,21419
2024-08-26 04:30:00+00:00,ITSDO,2024-08-26,12,21290
2024-08-26 05:00:00+00:00,ITSDO,2024-08-26,13,21581
2024-08-26 05:30:00+00:00,ITSDO,2024-08-26,14,22152
2024-08-26 06:00:00+00:00,ITSDO,2024-08-26,15,22586
2024-08-26 06:30:00+00:00,ITSDO,2024-08-26,16,22657
2024-08-26 07:00:00+00:00,ITSDO,2024-08-26,17,22623
2024-08-26 07:30:00+00:00,ITSDO,2024-08-26,18,22191
2024-08-26 08:00:00+00:00,ITSDO,2024-08-26,19,21570
2024-08-26 08:30:00+00:00,ITSDO,2024-08-26,20,21252
2024-08-26 09:00:00+00:00,ITSDO,2024-08-26,21,21024
2024-08-26 09:30:00+00:00,ITSDO,2024-08-26,22,20973
2024-08-26 10:00:00+00:00,ITSDO,2024-08-26,23,21054
2024-08-26 10:30:00+00:00,ITSDO,2024-08-26,24,20964
2024-08-26 11:00:00+00:00,ITSDO,2024-08-26,25,21461
2024-08-26 11:30:00+00:00,ITSDO,2024-08-26,26,21458
2024-08-26 12:00:00+00:00,ITSDO,2024-08-26,27,20561
2024-08-26 12:30:00+00:00,ITSDO,2024-08-26,28,20351
2024-08-26 13:00:00+00:00,ITSDO,2024-08-26,29,19614
2024-08-26 13:30:00+00:00,ITSDO,2024-08-26,30,19872
2024-08-26 14:00:00+00:00,ITSDO,2024-08-26,31,21196
2024-08-26 14:30:00+00:00,ITSDO,2024-08-26,32,21760
2024-08-26 15:00:00+00:00,ITSDO,2024-08-26,33,22095
2024-08-26 15:30:00+00:00,ITSDO,2024-08-26,34,23515
2024-08-26 16:00:00+00:00,ITSDO,2024-08-26,35,25843
2024-08-26 16:30:00+00:00,ITSDO,2024-08-26,36,27341
2024-08-26 17:00:00+00:00,ITSDO,2024-08-26,37,28690
2024-08-26 17:30:00+00:00,ITSDO,2024-08-26,38,29236
2024-08-26 18:00:00+00:00,ITSDO,2024-08-26,39,29657
2024-08-26 18:30:00+00:00,ITSDO,2024-08-26,40,29703
2024-08-26 19:00:00+00:00,ITSDO,2024-08-26,41,30115
2024-08-26 19:30:00+00:00,ITSDO,2024-08-26,42,29614
2024-08-26 20:00:00+00:00,ITSDO,2024-08-26,43,28415
2024-08-26 20:30:00+00:00,ITSDO,2024-08-26,44,27255
2024-08-26 21:00:00+00:00,ITSDO,2024-08-26,45,26470
2024-08-26 21:30:00+00:00,ITSDO,2024-08-26,46,25424
2024-08-26 22:00:00+00:00,ITSDO,2024-08-26,47,23784
2024-08-26 22:30:00+00:00,ITSDO,2024-08-26,48,22916
2024-08-26 23:00:00+00:00,ITSDO,2024-08-27,1,22318
2024-08-26 23:30:00+00:00,ITSDO,2024-08-27,2,21969
2024-08-27 00:00:00+00:00,ITSDO,2024-08-27,3,22266
2024-08-27 00:30:00+00:00,ITSDO,2024-08-27,4,22244
2024-08-27 01:00:00+00:00,ITSDO,2024-08-27,5,22089
2024-08-27 01:30:00+00:00,ITSDO,2024-08-27,6,21979
2024-08-27 02:00:00+00:00,ITSDO,2024-08-27,7,21703
2024-08-27 02:30:00+00:00,ITSDO,2024-08-27,8,21340
2024-08-27 03:00:00+00:00,ITSDO,2024-08-27,9,21432
2024-08-27 03:30:00+00:00,ITSDO,2024-08-27,10,21431
2024-08-27 04:00:00+00:00,ITSDO,2024-08-27,11,22362
2024-08-27 04:30:00+00:00,ITSDO,2024-08-27,12,23179
2024-08-27 05:00:00+00:00,ITSDO,2024-08-27,13,23959
2024-08-27 05:30:00+00:00,ITSDO,2024-08-27,14,24505
2024-08-27 06:00:00+00:00,ITSDO,2024-08-27,15,25218
2024-08-27 06:30:00+00:00,ITSDO,2024-08-27,16,26183
2024-08-27 07:00:00+00:00,ITSDO,2024-08-27,17,26658
2024-08-27 07:30:00+00:00,ITSDO,2024-08-27,18,26747
2024-08-27 08:00:00+00:00,ITSDO,2024-08-27,19,26978
2024-08-27 08:30:00+00:00,ITSDO,2024-08-27,20,26787
2024-08-27 09:00:00+00:00,ITSDO,2024-08-27,21,25795
2024-08-27 09:30:00+00:00,ITSDO,2024-08-27,22,25480
2024-08-27 10:00:00+00:00,ITSDO,2024-08-27,23,25486
2024-08-27 10:30:00+00:00,ITSDO,2024-08-27,24,25370
2024-08-27 11:00:00+00:00,ITSDO,2024-08-27,25,25772
2024-08-27 11:30:00+00:00,ITSDO,2024-08-27,26,25490
2024-08-27 12:00:00+00:00,ITSDO,2024-08-27,27,24913
2024-08-27 12:30:00+00:00,ITSDO,2024-08-27,28,24940
2024-08-27 13:00:00+00:00,ITSDO,2024-08-27,29,24854
2024-08-27 13:30:00+00:00,ITSDO,2024-08-27,30,24836
2024-08-27 14:00:00+00:00,ITSDO,2024-08-27,31,24236
2024-08-27 14:30:00+00:00,ITSDO,2024-08-27,32,24447
2024-08-27 15:00:00+00:00,ITSDO,2024-08-27,33,25973
2024-08-27 15:30:00+00:00,ITSDO,2024-08-27,34,27752
2024-08-27 16:00:00+00:00,ITSDO,2024-08-27,35,30261
2024-08-27 16:30:00+00:00,ITSDO,2024-08-27,36,31639
2024-08-27 17:00:00+00:00,ITSDO,2024-08-27,37,32306
2024-08-27 17:30:00+00:00,ITSDO,2024-08-27,38,32846
2024-08-27 18:00:00+00:00,ITSDO,2024-08-27,39,32473
2024-08-27 18:30:00+00:00,ITSDO,2024-08-27,40,32149
2024-08-27 19:00:00+00:00,ITSDO,2024-08-27,41,31792
2024-08-27 19:30:00+00:00,ITSDO,2024-08-27,42,31479
2024-08-27 20:00:00+00:00,ITSDO,2024-08-27,43,29610
2024-08-27 20:30:00+00:00,ITSDO,2024-08-27,44,28342
2024-08-27 21:00:00+00:00,ITSDO,2024-08-27,45,27101
2024-08-27 21:30:00+00:00,ITSDO,2024-08-27,46,25839
2024-08-27 22:00:00+00:00,ITSDO,2024-08-27,47,23593
2024-08-27 22:30:00+00:00,ITSDO,2024-08-27,48,22592
2024-08-27 23:00:00+00:00,ITSDO,2024-08-28,1,21804
2024-08-27 23:30:00+00:00,ITSDO,2024-08-28,2,21415
2024-08-28 00:00:00+00:00,ITSDO,2024-08-28,3,20995
2024-08-28 00:30:00+00:00,ITSDO,2024-08-28,4,20824
2024-08-28 01:00:00+00:00,ITSDO,2024-08-28,5,21249
2024-08-28 01:30:00+00:00,ITSDO,2024-08-28,6,20889
2024-08-28 02:00:00+00:00,ITSDO,2024-08-28,7,21372
2024-08-28 02:30:00+00:00,ITSDO,2024-08-28,8,21201
2024-08-28 03:00:00+00:00,ITSDO,2024-08-28,9,21065
2024-08-28 03:30:00+00:00,ITSDO,2024-08-28,10,21156
2024-08-28 04:00:00+00:00,ITSDO,2024-08-28,11,21722
2024-08-28 04:30:00+00:00,ITSDO,2024-08-28,12,22525
2024-08-28 05:00:00+00:00,ITSDO,2024-08-28,13,24177
2024-08-28 05:30:00+00:00,ITSDO,2024-08-28,14,25066
2024-08-28 06:00:00+00:00,ITSDO,2024-08-28,15,25192
2024-08-28 06:30:00+00:00,ITSDO,2024-08-28,16,25686
2024-08-28 07:00:00+00:00,ITSDO,2024-08-28,17,27332
2024-08-28 07:30:00+00:00,ITSDO,2024-08-28,18,27799
2024-08-28 08:00:00+00:00,ITSDO,2024-08-28,19,27875
2024-08-28 08:30:00+00:00,ITSDO,2024-08-28,20,27904
2024-08-28 09:00:00+00:00,ITSDO,2024-08-28,21,27794
2024-08-28 09:30:00+00:00,ITSDO,2024-08-28,22,27622
2024-08-28 10:00:00+00:00,ITSDO,2024-08-28,23,27438
2024-08-28 10:30:00+00:00,ITSDO,2024-08-28,24,27240
2024-08-28 11:00:00+00:00,ITSDO,2024-08-28,25,26914
2024-08-28 11:30:00+00:00,ITSDO,2024-08-28,26,26680
2024-08-28 12:00:00+00:00,ITSDO,2024-08-28,27,26157
2024-08-28 12:30:00+00:00,ITSDO,2024-08-28,28,26175
2024-08-28 13:00:00+00:00,ITSDO,2024-08-28,29,26097
2024-08-28 13:30:00+00:00,ITSDO,2024-08-28,30,26361
2024-08-28 14:00:00+00:00,ITSDO,2024-08-28,31,26183
2024-08-28 14:30:00+00:00,ITSDO,2024-08-28,32,26499
2024-08-28 15:00:00+00:00,ITSDO,2024-08-28,33,26681
2024-08-28 15:30:00+00:00,ITSDO,2024-08-28,34,28431
2024-08-28 16:00:00+00:00,ITSDO,2024-08-28,35,30360
2024-08-28 16:30:00+00:00,ITSDO,2024-08-28,36,31609
2024-08-28 17:00:00+00:00,ITSDO,2024-08-28,37,32743
2024-08-28 17:30:00+00:00,ITSDO,2024-08-28,38,32716
2024-08-28 18:00:00+00:00,ITSDO,2024-08-28,39,33142
2024-08-28 18:30:00+00:00,ITSDO,2024-08-28,40,33027
2024-08-28 19:00:00+00:00,ITSDO,2024-08-28,41,31936
2024-08-28 19:30:00+00:00,ITSDO,2024-08-28,42,31641
2024-08-28 20:00:00+00:00,ITSDO,2024-08-28,43,30168
2024-08-28 20:30:00+00:00,ITSDO,2024-08-28,44,28999
2024-08-28 21:00:00+00:00,ITSDO,2024-08-28,45,27344
2024-08-28 21:30:00+00:00,ITSDO,2024-08-28,46,25946
2024-08-28 22:00:00+00:00,ITSDO,2024-08-28,47,23887
2024-08-28 22:30:00+00:00,ITSDO,2024-08-28,48,22391
2024-08-28 23:00:00+00:00,ITSDO,2024-08-29,1,21652
2024-08-28 23:30:00+00:00,ITSDO,2024-08-29,2,21026
2024-08-29 00:00:00+00:00,ITSDO,2024-08-29,3,20683
2024-08-29 00:30:00+00:00,ITSDO,2024-08-29,4,20580
2024-08-29 01:00:00+00:00,ITSDO,2024-08-29,5,20755
2024-08-29 01:30:00+00:00,ITSDO,2024-08-29,6,20571
2024-08-29 02:00:00+00:00,ITSDO,2024-08-29,7,20098
2024-08-29 02:30:00+00:00,ITSDO,2024-08-29,8,20120
2024-08-29 03:00:00+00:00,ITSDO,2024-08-29,9,19756
2024-08-29 03:30:00+00:00,ITSDO,2024-08-29,10,20033
2024-08-29 04:00:00+00:00,ITSDO,2024-08-29,11,21416
2024-08-29 04:30:00+00:00,ITSDO,2024-08-29,12,22249
2024-08-29 05:00:00+00:00,ITSDO,2024-08-29,13,23907
2024-08-29 05:30:00+00:00,ITSDO,2024-08-29,14,24813
2024-08-29 06:00:00+00:00,ITSDO,2024-08-29,15,24636
2024-08-29 06:30:00+00:00,ITSDO,2024-08-29,16,25424
2024-08-29 07:00:00+00:00,ITSDO,2024-08-29,17,26314
2024-08-29 07:30:00+00:00,ITSDO,2024-08-29,18,26172
2024-08-29 08:00:00+00:00,ITSDO,2024-08-29,19,25900
2024-08-29 08:30:00+00:00,ITSDO,2024-08-29,20,25105
2024-08-29 09:00:00+00:00,ITSDO,2024-08-29,21,24591
2024-08-29 09:30:00+00:00,ITSDO,2024-08-29,22,23784
2024-08-29 10:00:00+00:00,ITSDO,2024-08-29,23,23257
2024-08-29 10:30:00+00:00,ITSDO,2024-08-29,24,23081
2024-08-29 11:00:00+00:00,ITSDO,2024-08-29,25,23466
2024-08-29 11:30:00+00:00,ITSDO,2024-08-29,26,23448
2024-08-29 12:00:00+00:00,ITSDO,2024-08-29,27,23010
2024-08-29 12:30:00+00:00,ITSDO,2024-08-29,28,22839
2024-08-29 13:00:00+00:00,ITSDO,2024-08-29,29,22905
2024-08-29 13:30:00+00:00,ITSDO,2024-08-29,30,23341
2024-08-29 14:00:00+00:00,ITSDO,2024-08-29,31,22473
2024-08-29 14:30:00+00:00,ITSDO,2024-08-29,32,23072
2024-08-29 15:00:00+00:00,ITSDO,2024-08-29,33,23520
2024-08-29 15:30:00+00:00,ITSDO,2024-08-29,34,25343
2024-08-29 16:00:00+00:00,ITSDO,2024-08-29,35,27431
2024-08-29 16:30:00+00:00,ITSDO,2024-08-29,36,28628
2024-08-29 17:00:00+00:00,ITSDO,2024-08-29,37,31342
2024-08-29 17:30:00+00:00,ITSDO,2024-08-29,38,32317
2024-08-29 18:00:00+00:00,ITSDO,2024-08-29,39,32650
2024-08-29 18:30:00+00:00,ITSDO,2024-08-29,40,32559
2024-08-29 19:00:00+00:00,ITSDO,2024-08-29,41,32732
2024-08-29 19:30:00+00:00,ITSDO,2024-08-29,42,32729
2024-08-29 20:00:00+00:00,ITSDO,2024-08-29,43,31026
2024-08-29 20:30:00+00:00,ITSDO,2024-08-29,44,30058
2024-08-29 21:00:00+00:00,ITSDO,2024-08-29,45,28485
2024-08-29 21:30:00+00:00,ITSDO,2024-08-29,46,27170
2024-08-29 22:00:00+00:00,ITSDO,2024-08-29,47,25418
2024-08-29 22:30:00+00:00,ITSDO,2024-08-29,48,24229
2024-08-29 23:00:00+00:00,ITSDO,2024-08-30,1,23407
2024-08-29 23:30:00+00:00,ITSDO,2024-08-30,2,22998
2024-08-30 00:00:00+00:00,ITSDO,2024-08-30,3,22798
2024-08-30 00:30:00+00:00,ITSDO,2024-08-30,4,22740
2024-08-30 01:00:00+00:00,ITSDO,2024-08-30,5,23125
2024-08-30 01:30:00+00:00,ITSDO,2024-08-30,6,22917
2024-08-30 02:00:00+00:00,ITSDO,2024-08-30,7,22730
2024-08-30 02:30:00+00:00,ITSDO,2024-08-30,8,22780
2024-08-30 03:00:00+00:00,ITSDO,2024-08-30,9,22464
2024-08-30 03:30:00+00:00,ITSDO,2024-08-30,10,22489
2024-08-30 04:00:00+00:00,ITSDO,2024-08-30,11,23039
2024-08-30 04:30:00+00:00,ITSDO,2024-08-30,12,23828
2024-08-30 05:00:00+00:00,ITSDO,2024-08-30,13,24990
2024-08-30 05:30:00+00:00,ITSDO,2024-08-30,14,26019
2024-08-30 06:00:00+00:00,ITSDO,2024-08-30,15,26352
2024-08-30 06:30:00+00:00,ITSDO,2024-08-30,16,26583
2024-08-30 07:00:00+00:00,ITSDO,2024-08-30,17,26438
2024-08-30 07:30:00+00:00,ITSDO,2024-08-30,18,26099
2024-08-30 08:00:00+00:00,ITSDO,2024-08-30,19,25642
2024-08-30 08:30:00+00:00,ITSDO,2024-08-30,20,24704
2024-08-30 09:00:00+00:00,ITSDO,2024-08-30,21,23859
2024-08-30 09:30:00+00:00,ITSDO,2024-08-30,22,23355
2024-08-30 10:00:00+00:00,ITSDO,2024-08-30,23,23048
2024-08-30 10:30:00+00:00,ITSDO,2024-08-30,24,22830
2024-08-30 11:00:00+00:00,ITSDO,2024-08-30,25,23210
2024-08-30 11:30:00+00:00,ITSDO,2024-08-30,26,23200
2024-08-30 12:00:00+00:00,ITSDO,2024-08-30,27,23123
2024-08-30 12:30:00+00:00,ITSDO,2024-08-30,28,23295
2024-08-30 13:00:00+00:00,ITSDO,2024-08-30,29,23001
2024-08-30 13:30:00+00:00,ITSDO,2024-08-30,30,22929
2024-08-30 14:00:00+00:00,ITSDO,2024-08-30,31,22927
2024-08-30 14:30:00+00:00,ITSDO,2024-08-30,32,23338
2024-08-30 15:00:00+00:00,ITSDO,2024-08-30,33,23688
2024-08-30 15:30:00+00:00,ITSDO,2024-08-30,34,24899
2024-08-30 16:00:00+00:00,ITSDO,2024-08-30,35,26602
2024-08-30 16:30:00+00:00,ITSDO,2024-08-30,36,27510
2024-08-30 17:00:00+00:00,ITSDO,2024-08-30,37,28385
2024-08-30 17:30:00+00:00,ITSDO,2024-08-30,38,29092
2024-08-30 18:00:00+00:00,ITSDO,2024-08-30,39,29914
2024-08-30 18:30:00+00:00,ITSDO,2024-08-30,40,29878
2024-08-30 19:00:00+00:00,ITSDO,2024-08-30,41,29175
2024-08-30 19:30:00+00:00,ITSDO,2024-08-30,42,28945
2024-08-30 20:00:00+00:00,ITSDO,2024-08-30,43,27940
2024-08-30 20:30:00+00:00,ITSDO,2024-08-30,44,26760
2024-08-30 21:00:00+00:00,ITSDO,2024-08-30,45,25694
2024-08-30 21:30:00+00:00,ITSDO,2024-08-30,46,24224
2024-08-30 22:00:00+00:00,ITSDO,2024-08-30,47,22931
2024-08-30 22:30:00+00:00,ITSDO,2024-08-30,48,22102
2024-08-30 23:00:00+00:00,ITSDO,2024-08-31,1,21461
2024-08-30 23:30:00+00:00,ITSDO,2024-08-31,2,20810
2024-08-31 00:00:00+00:00,ITSDO,2024-08-31,3,20420
2024-08-31 00:30:00+00:00,ITSDO,2024-08-31,4,20108
2024-08-31 01:00:00+00:00,ITSDO,2024-08-31,5,19996
2024-08-31 01:30:00+00:00,ITSDO,2024-08-31,6,19506
2024-08-31 02:00:00+00:00,ITSDO,2024-08-31,7,19297
2024-08-31 02:30:00+00:00,ITSDO,2024-08-31,8,19197
2024-08-31 03:00:00+00:00,ITSDO,2024-08-31,9,19512
2024-08-31 03:30:00+00:00,ITSDO,2024-08-31,10,19575
2024-08-31 04:00:00+00:00,ITSDO,2024-08-31,11,19766
2024-08-31 04:30:00+00:00,ITSDO,2024-08-31,12,19827
2024-08-31 05:00:00+00:00,ITSDO,2024-08-31,13,20143
2024-08-31 05:30:00+00:00,ITSDO,2024-08-31,14,20340
2024-08-31 06:00:00+00:00,ITSDO,2024-08-31,15,20316
2024-08-31 06:30:00+00:00,ITSDO,2024-08-31,16,20799
2024-08-31 07:00:00+00:00,ITSDO,2024-08-31,17,21805
2024-08-31 07:30:00+00:00,ITSDO,2024-08-31,18,21652
2024-08-31 08:00:00+00:00,ITSDO,2024-08-31,19,21605
2024-08-31 08:30:00+00:00,ITSDO,2024-08-31,20,21669
2024-08-31 09:00:00+00:00,ITSDO,2024-08-31,21,21600
2024-08-31 09:30:00+00:00,ITSDO,2024-08-31,22,21450
2024-08-31 10:00:00+00:00,ITSDO,2024-08-31,23,21314
2024-08-31 10:30:00+00:00,ITSDO,2024-08-31,24,21154
2024-08-31 11:00:00+00:00,ITSDO,2024-08-31,25,21242
2024-08-31 11:30:00+00:00,ITSDO,2024-08-31,26,21288
2024-08-31 12:00:00+00:00,ITSDO,2024-08-31,27,21325
2024-08-31 12:30:00+00:00,ITSDO,2024-08-31,28,21278
2024-08-31 13:00:00+00:00,ITSDO,2024-08-31,29,21043
2024-08-31 13:30:00+00:00,ITSDO,2024-08-31,30,21466
2024-08-31 14:00:00+00:00,ITSDO,2024-08-31,31,21796
2024-08-31 14:30:00+00:00,ITSDO,2024-08-31,32,22132
2024-08-31 15:00:00+00:00,ITSDO,2024-08-31,33,22257
2024-08-31 15:30:00+00:00,ITSDO,2024-08-31,34,23427
2024-08-31 16:00:00+00:00,ITSDO,2024-08-31,35,24868
2024-08-31 16:30:00+00:00,ITSDO,2024-08-31,36,25960
2024-08-31 17:00:00+00:00,ITSDO,2024-08-31,37,27052
2024-08-31 17:30:00+00:00,ITSDO,2024-08-31,38,27475
2024-08-31 18:00:00+00:00,ITSDO,2024-08-31,39,27393
2024-08-31 18:30:00+00:00,ITSDO,2024-08-31,40,27651
2024-08-31 19:00:00+00:00,ITSDO,2024-08-31,41,27349
2024-08-31 19:30:00+00:00,ITSDO,2024-08-31,42,26817
2024-08-31 20:00:00+00:00,ITSDO,2024-08-31,43,25418
2024-08-31 20:30:00+00:00,ITSDO,2024-08-31,44,24333
2024-08-31 21:00:00+00:00,ITSDO,2024-08-31,45,23244
2024-08-31 21:30:00+00:00,ITSDO,2024-08-31,46,22207
2024-08-31 22:00:00+00:00,ITSDO,2024-08-31,47,22176
2024-08-31 22:30:00+00:00,ITSDO,2024-08-31,48,21887
2024-08-31 23:00:00+00:00,ITSDO,2024-09-01,1,21690
2024-08-31 23:30:00+00:00,ITSDO,2024-09-01,2,21191
2024-09-01 00:00:00+00:00,ITSDO,2024-09-01,3,21260
2024-09-01 00:30:00+00:00,ITSDO,2024-09-01,4,21249
2024-09-01 01:00:00+00:00,ITSDO,2024-09-01,5,21642
2024-09-01 01:30:00+00:00,ITSDO,2024-09-01,6,21463
2024-09-01 02:00:00+00:00,ITSDO,2024-09-01,7,21558
2024-09-01 02:30:00+00:00,ITSDO,2024-09-01,8,21264
2024-09-01 03:00:00+00:00,ITSDO,2024-09-01,9,21506
2024-09-01 03:30:00+00:00,ITSDO,2024-09-01,10,21332
2024-09-01 04:00:00+00:00,ITSDO,2024-09-01,11,21697
2024-09-01 04:30:00+00:00,ITSDO,2024-09-01,12,21857
2024-09-01 05:00:00+00:00,ITSDO,2024-09-01,13,21816
2024-09-01 05:30:00+00:00,ITSDO,2024-09-01,14,21851
2024-09-01 06:00:00+00:00,ITSDO,2024-09-01,15,21259
2024-09-01 06:30:00+00:00,ITSDO,2024-09-01,16,21393
2024-09-01 07:00:00+00:00,ITSDO,2024-09-01,17,23446
2024-09-01 07:30:00+00:00,ITSDO,2024-09-01,18,23834
2024-09-01 08:00:00+00:00,ITSDO,2024-09-01,19,24499
2024-09-01 08:30:00+00:00,ITSDO,2024-09-01,20,24645
2024-09-01 09:00:00+00:00,ITSDO,2024-09-01,21,24691
2024-09-01 09:30:00+00:00,ITSDO,2024-09-01,22,24261
2024-09-01 10:00:00+00:00,ITSDO,2024-09-01,23,24048
2024-09-01 10:30:00+00:00,ITSDO,2024-09-01,24,23935
2024-09-01 11:00:00+00:00,ITSDO,2024-09-01,25,23881
2024-09-01 11:30:00+00:00,ITSDO,2024-09-01,26,23842
2024-09-01 12:00:00+00:00,ITSDO,2024-09-01,27,23927
2024-09-01 12:30:00+00:00,ITSDO,2024-09-01,28,23981
2024-09-01 13:00:00+00:00,ITSDO,2024-09-01,29,23885
2024-09-01 13:30:00+00:00,ITSDO,2024-09-01,30,24088
2024-09-01 14:00:00+00:00,ITSDO,2024-09-01,31,24317
2024-09-01 14:30:00+00:00,ITSDO,2024-09-01,32,24930
2024-09-01 15:00:00+00:00,ITSDO,2024-09-01,33,25905
